0.12775	0.04405	0.07048	0.10573	0.65198
0.21384	0.22013	0.22013	0.13208	0.21384
0.23292	0.11095	0.07568	0.11168	0.46877
0.16588	0.13270	0.11848	0.14218	0.44076
0.26562	0.08594	0.10156	0.13281	0.41406
0.13907	0.07285	0.19868	0.22517	0.36424
0.24157	0.23034	0.20225	0.16292	0.16292
0.08767	0.09863	0.12877	0.22740	0.45753
0.05882	0.06373	0.07843	0.13235	0.66667
0.05909	0.10000	0.13182	0.24091	0.46818
0.14525	0.17318	0.18994	0.19553	0.29609
0.09877	0.08642	0.16872	0.13580	0.51029
0.34848	0.25758	0.12121	0.13636	0.13636
0.19219	0.14715	0.15315	0.18018	0.32733
0.09322	0.05932	0.10169	0.27119	0.47458
0.16055	0.08945	0.06422	0.17202	0.51376
0.08642	0.14198	0.09877	0.19753	0.47531
0.09434	0.05660	0.04717	0.07547	0.72642
0.15810	0.12648	0.11858	0.18182	0.41502
0.06286	0.03714	0.04857	0.08571	0.76571
0.09859	0.11972	0.22535	0.24648	0.30986
0.26324	0.12817	0.11435	0.18112	0.31312
0.23301	0.15534	0.05825	0.18447	0.36893
0.17544	0.18421	0.22807	0.20175	0.21053
0.10833	0.09167	0.12500	0.23333	0.44167
0.23647	0.10621	0.07214	0.16433	0.42084
0.18065	0.01935	0.07097	0.16774	0.56129
0.10798	0.08451	0.07981	0.12207	0.60563
0.07117	0.03203	0.05694	0.07473	0.76512
0.15873	0.07937	0.10317	0.19048	0.46825
0.04511	0.05263	0.10526	0.17293	0.62406
0.15415	0.04348	0.03557	0.09881	0.66798
0.17969	0.14844	0.19531	0.19531	0.28125
0.32143	0.20714	0.07143	0.17857	0.22143
0.06343	0.09701	0.13433	0.23881	0.46642
0.25000	0.08088	0.13235	0.18382	0.35294
0.10236	0.17323	0.18898	0.18898	0.34646
0.07927	0.06098	0.10366	0.15244	0.60366
0.43860	0.16374	0.18129	0.11696	0.09942
0.16244	0.12690	0.13198	0.19289	0.38579
0.08380	0.12291	0.06145	0.16760	0.56425
0.18657	0.11194	0.11194	0.14925	0.44030
0.27136	0.09548	0.14573	0.12563	0.36181
0.17593	0.05864	0.08642	0.09568	0.58333
0.06211	0.13043	0.15528	0.31677	0.33540
0.04545	0.03846	0.05944	0.15734	0.69930
0.27632	0.09211	0.09868	0.17763	0.35526
0.12308	0.06154	0.14872	0.11282	0.55385
0.11261	0.04505	0.12613	0.20721	0.50901
0.41860	0.15116	0.09884	0.10465	0.22674
0.28571	0.04464	0.08036	0.19643	0.39286
0.15232	0.08609	0.09934	0.26490	0.39735
0.16176	0.16667	0.17647	0.13725	0.35784
0.22652	0.24309	0.17127	0.16575	0.19337
0.03000	0.10000	0.13000	0.17000	0.57000
0.18232	0.09945	0.08840	0.05709	0.57274
0.33018	0.16238	0.11231	0.11367	0.28146
0.10994	0.05708	0.05920	0.12896	0.64482
0.35878	0.22901	0.12214	0.12214	0.16794
0.19636	0.13636	0.10545	0.15273	0.40909
0.25191	0.17557	0.16031	0.09924	0.31298
0.10332	0.05904	0.08856	0.25830	0.49077
0.36975	0.17227	0.13025	0.13025	0.19748
0.18552	0.24434	0.18100	0.16742	0.22172
0.12500	0.10526	0.11842	0.17763	0.47368
0.10160	0.08021	0.06150	0.12834	0.62834
0.35443	0.10127	0.12658	0.15823	0.25949
0.02857	0.02857	0.07143	0.07857	0.79286
0.33687	0.17903	0.11779	0.09069	0.27562
0.17500	0.21875	0.24375	0.22500	0.13750
0.10909	0.07273	0.13636	0.26364	0.41818
0.28064	0.22672	0.14461	0.09681	0.25123
0.25946	0.25946	0.18919	0.09730	0.19459
0.10811	0.10565	0.09582	0.24570	0.44472
0.07634	0.05344	0.07634	0.10687	0.68702
0.07000	0.12000	0.05000	0.04000	0.72000
0.07246	0.10870	0.09420	0.11594	0.60870
0.12000	0.06556	0.11000	0.18444	0.52000
0.34363	0.11969	0.08108	0.10425	0.35135
0.12389	0.19469	0.21239	0.28319	0.18584
0.17803	0.06061	0.10227	0.16667	0.49242
0.50000	0.14557	0.08228	0.07595	0.19620
0.25175	0.16084	0.10490	0.09091	0.39161
0.33333	0.13333	0.09167	0.21667	0.22500
0.14324	0.04505	0.07748	0.15586	0.57838
0.12931	0.17241	0.18966	0.18103	0.32759
0.15217	0.17391	0.09420	0.17391	0.40580
0.39597	0.16779	0.16779	0.09396	0.17450
0.25625	0.20000	0.10000	0.12500	0.31875
0.23927	0.10066	0.07756	0.14356	0.43894
0.17160	0.05325	0.08876	0.20710	0.47929
0.26132	0.11454	0.08916	0.19273	0.34225
0.41739	0.10435	0.13913	0.02609	0.31304
0.31190	0.16399	0.16720	0.07074	0.28617
0.30131	0.13974	0.09607	0.13537	0.32751
0.17838	0.07027	0.04865	0.20541	0.49730
0.20168	0.22689	0.23529	0.08403	0.25210
0.16712	0.06301	0.08493	0.16164	0.52329
0.43284	0.18657	0.13184	0.03234	0.21642
0.09639	0.04217	0.05422	0.18072	0.62651
0.48381	0.25284	0.13619	0.03062	0.09653
0.22241	0.25779	0.19545	0.14238	0.18197
0.04569	0.03553	0.02538	0.04569	0.84772
0.09167	0.12500	0.16667	0.13333	0.48333
0.13115	0.09836	0.14754	0.22951	0.39344
0.20000	0.16154	0.06923	0.24615	0.32308
0.12418	0.06699	0.05392	0.14379	0.61111
0.10303	0.01818	0.09091	0.13333	0.65455
0.19831	0.19831	0.23207	0.17722	0.19409
0.10377	0.14151	0.11321	0.25472	0.38679
0.06250	0.03906	0.07812	0.15625	0.66406
0.22066	0.11737	0.08920	0.13615	0.43662
0.21290	0.12258	0.15484	0.07742	0.43226
0.03627	0.06218	0.06218	0.07772	0.76166
0.48667	0.23333	0.11333	0.06667	0.10000
0.03731	0.05224	0.06716	0.09701	0.74627
0.17692	0.20769	0.26923	0.16923	0.17692
0.44393	0.18224	0.14019	0.06075	0.17290
0.42899	0.15227	0.11713	0.08053	0.22108
0.23077	0.10989	0.09341	0.03846	0.52747
0.46853	0.18182	0.16783	0.04895	0.13287
0.07944	0.08411	0.06542	0.12617	0.64486
0.57558	0.30814	0.07558	0.01163	0.02907
0.32716	0.32716	0.06173	0.03086	0.25309
0.25351	0.10721	0.09419	0.05912	0.48597
0.23585	0.12264	0.21698	0.13208	0.29245
0.30769	0.17949	0.21026	0.06154	0.24103
0.40533	0.17751	0.08580	0.11834	0.21302
0.43609	0.28947	0.14286	0.03759	0.09398
0.22968	0.11661	0.08127	0.06360	0.50883
0.17986	0.09353	0.08633	0.13669	0.50360
0.05385	0.05385	0.11538	0.12308	0.65385
0.26667	0.11429	0.08571	0.07619	0.45714
0.26389	0.22222	0.22222	0.12037	0.17130
0.15294	0.08824	0.08824	0.18824	0.48235
0.29936	0.28025	0.19745	0.10191	0.12102
0.11966	0.06410	0.08547	0.11538	0.61538
0.10559	0.06522	0.06522	0.21118	0.55280
0.17476	0.08350	0.10680	0.12621	0.50874
0.39516	0.16935	0.14516	0.06452	0.22581
0.15217	0.17391	0.09420	0.17391	0.40580
0.16964	0.07143	0.20536	0.11607	0.43750
0.16479	0.10861	0.09363	0.06367	0.56929
0.40930	0.14419	0.09302	0.09767	0.25581
0.11067	0.05929	0.09881	0.06324	0.66798
0.09690	0.09302	0.15891	0.08140	0.56977
0.03784	0.07027	0.08108	0.17297	0.63784
0.21875	0.34375	0.13281	0.12500	0.17969
0.09940	0.09337	0.08434	0.21084	0.51205
0.07258	0.14516	0.08065	0.09677	0.60484
0.09053	0.05350	0.07407	0.08230	0.69959
0.19136	0.14198	0.27160	0.20988	0.18519
0.20661	0.09917	0.19008	0.10744	0.39669
0.15733	0.11467	0.10133	0.20267	0.42400
0.31776	0.13084	0.07710	0.08645	0.38785
0.12617	0.03738	0.06542	0.08411	0.68692
0.13333	0.21905	0.12381	0.06667	0.45714
0.02308	0.00769	0.04615	0.03077	0.89231
0.09468	0.04759	0.05425	0.11515	0.68833
0.15385	0.10577	0.03846	0.18269	0.51923
0.28836	0.29101	0.12963	0.12698	0.16402
0.20800	0.07200	0.08000	0.17600	0.46400
0.08824	0.16176	0.18382	0.16912	0.39706
0.28151	0.16608	0.13781	0.11543	0.29918
0.06215	0.02825	0.05650	0.08475	0.76836
0.21687	0.11446	0.06024	0.03012	0.57831
0.03448	0.06897	0.04433	0.14286	0.70936
0.13265	0.11224	0.09184	0.16837	0.49490
0.09568	0.04938	0.04630	0.12037	0.68827
0.12821	0.08547	0.12821	0.07692	0.58120
0.27385	0.13231	0.13846	0.08923	0.36615
0.13853	0.12554	0.14286	0.22944	0.36364
0.14929	0.07583	0.07583	0.10427	0.59479
0.01724	0.05172	0.03448	0.19828	0.69828
0.12121	0.04848	0.04848	0.16970	0.61212
0.06475	0.01439	0.03597	0.13669	0.74820
0.06342	0.03171	0.05285	0.08879	0.76321
0.01835	0.07339	0.11009	0.20183	0.59633
0.09565	0.06522	0.06522	0.15217	0.62174
0.09336	0.07884	0.08506	0.12033	0.62241
0.17473	0.06240	0.09204	0.14197	0.52886
0.10738	0.06040	0.03691	0.05705	0.73826
0.18103	0.12069	0.17241	0.15517	0.37069
0.05607	0.05607	0.09346	0.15888	0.63551
0.26667	0.09524	0.10476	0.09524	0.43810
0.18788	0.08485	0.11515	0.11515	0.49697
0.18868	0.08176	0.05660	0.15723	0.51572
0.09040	0.00565	0.03390	0.12994	0.74011
0.21875	0.06510	0.06510	0.09896	0.55208
0.08421	0.03158	0.06667	0.13684	0.68070
0.19478	0.10843	0.12048	0.12450	0.45181
0.07491	0.08537	0.10801	0.12718	0.60453
0.07692	0.05385	0.08462	0.07692	0.70769
0.01935	0.03226	0.09677	0.12903	0.72258
0.03670	0.06422	0.07798	0.06881	0.75229
0.10897	0.05128	0.07372	0.12179	0.64423
0.14074	0.07407	0.10370	0.10370	0.57778
0.27601	0.07219	0.06582	0.11253	0.47346
0.16137	0.07335	0.13692	0.15403	0.47433
0.02857	0.03810	0.01905	0.14286	0.77143
0.20000	0.15294	0.21176	0.18235	0.25294
0.11943	0.03441	0.04251	0.12348	0.68016
0.08850	0.00885	0.08850	0.23009	0.58407
0.08532	0.03373	0.04762	0.11310	0.72024
0.10909	0.04000	0.09818	0.12000	0.63273
0.08120	0.08547	0.04274	0.14530	0.64530
0.11765	0.05147	0.05882	0.22794	0.54412
0.06061	0.03939	0.09091	0.16364	0.64545
0.01408	0.03521	0.12676	0.12676	0.69718
0.10667	0.09333	0.10667	0.18000	0.51333
0.22500	0.06071	0.06429	0.17857	0.47143
0.23457	0.06790	0.06173	0.07407	0.56173
0.05556	0.04167	0.13194	0.14583	0.62500
0.11429	0.02857	0.09524	0.14286	0.61905
0.06202	0.07752	0.03876	0.24031	0.58140
0.03968	0.05159	0.03571	0.11111	0.76190
0.04098	0.03689	0.06557	0.07787	0.77869
0.09091	0.07273	0.12727	0.12727	0.58182
0.11475	0.11475	0.13115	0.12568	0.51366
0.04104	0.04478	0.04478	0.09328	0.77612
0.03571	0.04464	0.07143	0.16964	0.67857
0.04800	0.07200	0.08800	0.07200	0.72000
0.14559	0.05172	0.06897	0.14176	0.59195
0.04622	0.02101	0.05882	0.16387	0.71008
0.05806	0.08387	0.05806	0.08387	0.71613
0.50685	0.21233	0.12329	0.08904	0.06849
0.17355	0.11570	0.10744	0.19835	0.40496
0.18902	0.14024	0.08537	0.16463	0.42073
0.07500	0.10000	0.15000	0.15833	0.51667
0.17054	0.15504	0.13178	0.23256	0.31008
0.18447	0.09709	0.13592	0.26214	0.32039
0.07000	0.04000	0.07000	0.35000	0.47000
0.05660	0.02830	0.05660	0.16038	0.69811
0.32613	0.04968	0.06048	0.06911	0.49460
0.26316	0.08097	0.05263	0.06073	0.54251
0.18584	0.16814	0.09735	0.15929	0.38938
0.13178	0.09302	0.04651	0.10078	0.62791
0.12085	0.06647	0.09970	0.15106	0.56193
0.14428	0.06095	0.08458	0.16418	0.54602
0.07500	0.11667	0.09167	0.12500	0.59167
0.02685	0.01678	0.05705	0.07383	0.82550
0.15979	0.10137	0.08935	0.08247	0.56701
0.16342	0.10506	0.14008	0.21401	0.37743
0.04444	0.02778	0.06667	0.18889	0.67222
0.06400	0.07200	0.10400	0.12000	0.64000
0.18590	0.01282	0.03205	0.07692	0.69231
0.22289	0.10843	0.10843	0.22892	0.33133
0.30686	0.22383	0.19134	0.09747	0.18051
0.21569	0.13725	0.08497	0.09150	0.47059
0.07759	0.04310	0.06897	0.17241	0.63793
0.18750	0.07812	0.09375	0.08333	0.55729
0.05844	0.05844	0.09740	0.16883	0.61688
0.04132	0.03306	0.04959	0.10331	0.77273
0.13861	0.01980	0.07921	0.15842	0.60396
0.12270	0.05521	0.07975	0.18405	0.55828
0.26000	0.18000	0.10000	0.14000	0.32000
0.19904	0.06581	0.05297	0.07384	0.60835
0.09712	0.06835	0.07914	0.17266	0.58273
0.09818	0.07273	0.05818	0.11636	0.65455
0.06767	0.06015	0.04511	0.09023	0.73684
0.06040	0.06040	0.10067	0.18121	0.59732
0.39070	0.07907	0.08372	0.06512	0.38140
0.03288	0.05205	0.04658	0.09589	0.77260
0.07692	0.05128	0.13675	0.27350	0.46154
0.11966	0.11966	0.24786	0.22222	0.29060
0.06481	0.10648	0.15278	0.28241	0.39352
0.09173	0.06917	0.12632	0.23459	0.47820
0.09770	0.05747	0.14368	0.17816	0.52299
0.01714	0.02857	0.05143	0.13143	0.77143
0.00870	0.01739	0.06087	0.30435	0.60870
0.08088	0.14706	0.11765	0.19853	0.45588
0.00000	0.05714	0.05714	0.14286	0.74286
0.16667	0.15046	0.11806	0.20139	0.36343
0.01807	0.00602	0.03012	0.13855	0.80723
0.05882	0.00840	0.09244	0.17647	0.66387
0.45763	0.16949	0.11864	0.15254	0.10169
0.02857	0.02857	0.09286	0.09286	0.75714
0.26853	0.06657	0.05371	0.09758	0.51362
0.15517	0.06322	0.09770	0.15517	0.52874
0.04202	0.08403	0.12605	0.26891	0.47899
0.05983	0.04274	0.12821	0.25641	0.51282
0.01905	0.00000	0.04762	0.18095	0.75238
0.15135	0.04595	0.07838	0.13784	0.58649
0.09160	0.09924	0.09924	0.25191	0.45802
0.14480	0.06787	0.07240	0.15837	0.55656
0.12734	0.07116	0.07865	0.10674	0.61610
0.22321	0.08929	0.07143	0.08036	0.53571
0.13761	0.07339	0.08716	0.19725	0.50459
0.16923	0.08205	0.07692	0.04103	0.63077
0.04032	0.01613	0.04839	0.13710	0.75806
0.12000	0.01000	0.05000	0.12000	0.70000
0.05069	0.09217	0.06912	0.09677	0.69124
0.46452	0.07097	0.05161	0.08387	0.32903
0.30233	0.09690	0.07364	0.16279	0.36434
0.13158	0.16667	0.06140	0.11404	0.52632
0.05263	0.07018	0.14620	0.30994	0.42105
0.20792	0.07921	0.14851	0.12376	0.44059
0.10891	0.11881	0.09901	0.21782	0.45545
0.20346	0.07504	0.08369	0.18182	0.45599
0.33333	0.04348	0.07246	0.15217	0.39855
0.05455	0.07273	0.09091	0.10909	0.67273
0.09596	0.05556	0.06061	0.11111	0.67677
0.02259	0.03491	0.06160	0.05749	0.82341
0.05442	0.04762	0.09524	0.21769	0.58503
0.03738	0.06542	0.11215	0.24299	0.54206
0.07857	0.04286	0.05714	0.22143	0.60000
0.11765	0.10588	0.12941	0.11176	0.53529
0.32661	0.14601	0.10471	0.16330	0.25937
0.07882	0.07389	0.07882	0.21182	0.55665
0.01531	0.01531	0.05612	0.13776	0.77551
0.04487	0.10256	0.10897	0.19872	0.54487
0.02260	0.02825	0.08475	0.17514	0.68927
0.21510	0.13043	0.12128	0.13730	0.39588
0.37659	0.04835	0.03562	0.09669	0.44275
0.16160	0.07034	0.08935	0.23764	0.44106
0.12785	0.13242	0.18265	0.21918	0.33790
0.16357	0.09665	0.12268	0.15242	0.46468
0.17468	0.08861	0.08861	0.20506	0.44304
0.14907	0.05590	0.06832	0.07453	0.65217
0.12871	0.09901	0.05941	0.19802	0.51485
0.11565	0.05442	0.06122	0.20408	0.56463
0.07831	0.07831	0.08434	0.08434	0.67470
0.09286	0.15000	0.17143	0.27857	0.30714
0.16667	0.09375	0.10417	0.10938	0.52604
0.26797	0.09477	0.09804	0.17647	0.36275
0.07654	0.05679	0.08148	0.11358	0.67160
0.17391	0.09239	0.09239	0.17391	0.46739
0.14286	0.11429	0.20000	0.21905	0.32381
0.03750	0.01250	0.06875	0.12500	0.75625
0.12258	0.14194	0.13548	0.21935	0.38065
0.34266	0.12937	0.06294	0.15385	0.31119
0.05263	0.13534	0.09774	0.19549	0.51880
0.08609	0.05960	0.09272	0.19205	0.56954
0.07767	0.05825	0.08738	0.15534	0.62136
0.35374	0.05442	0.02721	0.10204	0.46259
0.06536	0.08497	0.12418	0.15033	0.57516
0.10042	0.05021	0.05858	0.08368	0.70711
0.21005	0.09589	0.14155	0.20548	0.34703
0.17786	0.06715	0.08530	0.13430	0.53539
0.23750	0.21875	0.13750	0.21875	0.18750
0.01852	0.01852	0.09259	0.10185	0.76852
0.07778	0.06667	0.12778	0.16111	0.56667
0.18662	0.15493	0.11620	0.18310	0.35915
0.63208	0.05660	0.03774	0.07547	0.19811
0.12741	0.11197	0.15058	0.18919	0.42085
0.16370	0.10676	0.12100	0.14591	0.46263
0.03968	0.11905	0.09524	0.08730	0.65873
0.04942	0.04070	0.03488	0.11337	0.76163
0.10825	0.03093	0.06701	0.18041	0.61340
0.22222	0.13778	0.10222	0.15111	0.38667
0.11972	0.03521	0.03521	0.14789	0.66197
0.06220	0.03828	0.04306	0.14833	0.70813
0.22646	0.10433	0.09669	0.17812	0.39440
0.04902	0.10784	0.08824	0.19608	0.55882
0.18750	0.08456	0.13971	0.15809	0.43015
0.22807	0.04386	0.07018	0.11404	0.54386
0.01770	0.07080	0.07080	0.07965	0.76106
0.22020	0.11918	0.16005	0.14529	0.35528
0.06829	0.05615	0.10470	0.19272	0.57815
0.27957	0.03763	0.03763	0.08602	0.55914
0.21014	0.20290	0.14493	0.10870	0.33333
0.07407	0.04444	0.05185	0.18519	0.64444
0.20000	0.07907	0.11163	0.12558	0.48372
0.11972	0.10211	0.12324	0.16549	0.48944
0.19697	0.03030	0.06818	0.16667	0.53788
0.21296	0.08333	0.06481	0.13889	0.50000
0.36122	0.20000	0.17143	0.13469	0.13265
0.11111	0.11111	0.10317	0.18254	0.49206
0.26437	0.11954	0.05977	0.09885	0.45747
0.08333	0.16667	0.20833	0.15833	0.38333
0.22500	0.08125	0.10000	0.20625	0.38750
0.14194	0.12258	0.09032	0.12258	0.52258
0.19203	0.18841	0.14130	0.19928	0.27899
0.03883	0.02913	0.14563	0.18447	0.60194
0.23351	0.02723	0.02304	0.06387	0.65236
0.16190	0.10476	0.08571	0.14286	0.50476
0.17949	0.03419	0.03419	0.06838	0.68376
0.05426	0.02326	0.06977	0.14729	0.70543
0.16794	0.01527	0.09160	0.13740	0.58779
0.08427	0.11236	0.14607	0.23034	0.42697
0.06000	0.09000	0.08000	0.18000	0.59000
0.09163	0.06773	0.05976	0.18327	0.59761
0.04000	0.02500	0.08000	0.12500	0.73000
0.10784	0.11765	0.12255	0.14216	0.50980
0.23871	0.12903	0.08387	0.14194	0.40645
0.16418	0.03731	0.10448	0.19403	0.50000
0.00885	0.03540	0.07080	0.07965	0.80531
0.09778	0.10667	0.12000	0.20444	0.47111
0.19355	0.10264	0.13490	0.12610	0.44282
0.28788	0.03788	0.03030	0.15152	0.49242
0.07627	0.02542	0.05932	0.22881	0.61017
0.08571	0.07143	0.10714	0.10714	0.62857
0.12282	0.11037	0.15934	0.23154	0.37593
0.06452	0.06452	0.08387	0.07097	0.71613
0.09816	0.07975	0.12883	0.15337	0.53988
0.13843	0.07832	0.10018	0.20947	0.47359
0.09021	0.04897	0.07216	0.09794	0.69072
0.18546	0.11907	0.11802	0.19810	0.37935
0.09639	0.04819	0.11446	0.22892	0.51205
0.19626	0.04673	0.06542	0.21495	0.47664
0.09827	0.06936	0.07514	0.10983	0.64740
0.15534	0.02913	0.09709	0.14563	0.57282
0.15596	0.05505	0.12844	0.24771	0.41284
0.19328	0.10924	0.15966	0.28571	0.25210
0.07018	0.08772	0.19298	0.28070	0.36842
0.33333	0.08824	0.16667	0.10784	0.30392
0.14765	0.05369	0.12081	0.09396	0.58389
0.11765	0.13725	0.10784	0.16667	0.47059
0.36715	0.05314	0.07005	0.13768	0.37198
0.24894	0.15532	0.10426	0.11277	0.37872
0.20155	0.15504	0.20155	0.17054	0.27132
0.31692	0.04283	0.06424	0.11777	0.45824
0.32857	0.05000	0.04286	0.12857	0.45000
0.07759	0.06897	0.09483	0.13793	0.62069
0.28986	0.21739	0.06280	0.09179	0.33816
0.12500	0.05625	0.13125	0.21250	0.47500
0.32121	0.03030	0.02424	0.04848	0.57576
0.15663	0.06426	0.10843	0.15663	0.51406
0.10029	0.06304	0.09169	0.12894	0.61605
0.10256	0.04274	0.12821	0.17094	0.55556
0.25741	0.17963	0.17222	0.09444	0.29630
0.06723	0.16807	0.18487	0.19328	0.38655
0.14868	0.07674	0.09353	0.17026	0.51079
0.43779	0.10599	0.11060	0.12442	0.22120
0.18182	0.09848	0.10606	0.16667	0.44697
0.05000	0.04167	0.16667	0.17500	0.56667
0.05000	0.05000	0.08889	0.21111	0.60000
0.16532	0.05997	0.05186	0.08266	0.64019
0.12717	0.05780	0.07514	0.16185	0.57803
0.04167	0.04167	0.08333	0.18333	0.65000
0.04324	0.01081	0.04865	0.22162	0.67568
0.62602	0.06504	0.01626	0.04065	0.25203
0.26254	0.26421	0.21070	0.11037	0.15217
0.06306	0.12613	0.10811	0.22523	0.47748
0.06162	0.05602	0.07703	0.23109	0.57423
0.24561	0.15789	0.27719	0.18246	0.13684
0.21622	0.07207	0.09009	0.02703	0.59459
0.21569	0.10784	0.13725	0.19608	0.34314
0.01852	0.01852	0.04630	0.21296	0.70370
0.17490	0.11407	0.14829	0.10266	0.46008
0.21778	0.10667	0.13333	0.11111	0.43111
0.13653	0.05904	0.12546	0.08856	0.59041
0.12264	0.08491	0.12264	0.17925	0.49057
0.20619	0.12371	0.12887	0.23196	0.30928
0.23267	0.16337	0.14851	0.12376	0.33168
0.19608	0.20588	0.16667	0.15686	0.27451
0.27241	0.24483	0.19310	0.12069	0.16897
0.16327	0.09524	0.15646	0.12925	0.45578
0.16058	0.06569	0.17518	0.25547	0.34307
0.36522	0.18261	0.13043	0.10435	0.21739
0.24324	0.10811	0.07207	0.09009	0.48649
0.26190	0.18254	0.12698	0.17460	0.25397
0.05114	0.02841	0.09091	0.07386	0.75568
0.36527	0.01556	0.01966	0.04341	0.55610
0.23264	0.06597	0.06597	0.13542	0.50000
0.25197	0.13386	0.14173	0.27559	0.19685
0.08019	0.09434	0.08962	0.13679	0.59906
0.20248	0.12810	0.16529	0.19835	0.30579
0.17834	0.09554	0.03822	0.05096	0.63694
0.07742	0.07742	0.05806	0.07097	0.71613
0.09009	0.02703	0.09910	0.17117	0.61261
0.14815	0.12593	0.14074	0.20741	0.37778
0.15951	0.11043	0.06748	0.23313	0.42945
0.12459	0.09180	0.09508	0.26885	0.41967
0.13380	0.10563	0.12676	0.19014	0.44366
0.17617	0.11399	0.11399	0.16580	0.43005
0.12849	0.12291	0.12849	0.15084	0.46927
0.11638	0.11207	0.14655	0.19397	0.43103
0.07836	0.04478	0.04104	0.06343	0.77239
0.09804	0.07843	0.14706	0.18627	0.49020
0.14074	0.11852	0.06667	0.06667	0.60741
0.20359	0.20958	0.17365	0.11377	0.29940
0.19159	0.02804	0.04206	0.07009	0.66822
0.10687	0.08397	0.12214	0.29008	0.39695
0.09023	0.10526	0.11278	0.18797	0.50376
0.15267	0.12214	0.06870	0.11450	0.54198
0.14167	0.05000	0.17500	0.19167	0.44167
0.15385	0.06653	0.06653	0.15593	0.55717
0.03623	0.04348	0.04348	0.23913	0.63768
0.12037	0.05093	0.06944	0.12037	0.63889
0.08036	0.09821	0.10714	0.12500	0.58929
0.04587	0.07339	0.08257	0.27523	0.52294
0.10185	0.04630	0.11111	0.22222	0.51852
0.09244	0.10924	0.08403	0.14286	0.57143
0.19005	0.10860	0.07692	0.14480	0.47964
0.21591	0.07386	0.05682	0.07386	0.57955
0.37681	0.00725	0.05072	0.07246	0.49275
0.07438	0.03306	0.04132	0.10744	0.74380
0.11765	0.06723	0.08403	0.09244	0.63866
0.29032	0.14516	0.14516	0.16935	0.25000
